season,player_id,total_goals,total_assists,total_yellow_cards,total_red_cards,total_loss,total__win,total_draw,avg_minutes_played,number_played
16/17,57207,0,0,0,0,9,6,5,39.8,20
16/17,57410,0,0,0,0,4,2,1,24.142857142857142,7
16/17,57420,2,1,0,0,3,4,8,87.66666666666667,15
16/17,57500,2,4,7,0,11,12,14,86.54054054054055,37
16/17,57515,0,0,3,1,14,2,2,89.05555555555556,18
16/17,58576,1,0,0,0,1,0,2,44.0,3
16/17,59377,0,0,0,0,9,17,8,90.0,34
16/17,59606,1,0,3,0,15,11,9,86.65714285714286,35
16/17,59631,3,2,1,0,5,15,9,32.3448275862069,29
16/17,59866,1,2,0,0,6,7,8,46.666666666666664,21
16/17,60573,1,5,1,0,16,9,12,86.1891891891892,37
16/17,60744,2,4,7,0,19,7,6,86.09375,32
16/17,61560,2,7,4,0,3,23,12,72.8157894736842,38
16/17,61583,0,1,2,0,8,5,3,47.0,16
16/17,61592,0,0,3,0,6,11,8,78.52,25
16/17,61637,0,0,0,0,3,0,0,21.0,3
16/17,61644,1,1,11,0,13,7,9,82.65517241379311,29
16/17,61651,2,3,1,0,3,9,5,76.05882352941177,17
16/17,61711,0,2,2,0,7,2,3,23.083333333333332,12
16/17,61819,3,5,2,0,17,11,9,88.78378378378379,37
16/17,61834,1,0,3,0,4,9,9,36.31818181818182,22
16/17,61841,2,0,5,0,13,10,8,67.64516129032258,31
16/17,61842,4,2,0,0,5,5,6,72.0625,16
16/17,62049,5,1,3,0,9,10,7,48.80769230769231,26
16/17,62121,16,5,4,0,16,12,9,85.1891891891892,37
16/17,62688,5,1,7,0,15,11,9,90.0,35
16/17,63342,0,2,2,0,4,5,2,68.81818181818181,11
16/17,63494,0,1,7,0,14,11,8,85.48484848484848,33
16/17,63824,0,0,0,0,1,1,2,64.5,4
16/17,65255,1,0,3,0,6,2,2,85.0,10
16/17,65278,7,3,3,0,8,10,11,70.44827586206897,29
16/17,65477,13,8,6,0,17,12,9,86.63157894736842,38
16/17,66100,1,0,7,0,7,18,4,55.3448275862069,29
16/17,66219,0,3,2,1,8,10,9,65.37037037037037,27
16/17,66550,0,0,6,0,9,8,6,79.1304347826087,23
16/17,66934,5,3,5,1,7,14,13,88.52941176470588,34
16/17,67063,4,2,1,0,2,4,5,52.54545454545455,11
16/17,67252,0,0,7,0,13,6,3,83.54545454545455,22
16/17,67303,3,0,4,1,17,7,6,89.93333333333334,30
16/17,67355,2,1,8,0,15,11,10,90.0,36
16/17,67416,0,2,4,0,15,9,10,86.67647058823529,34
16/17,67421,0,0,2,0,2,1,2,56.8,5
16/17,68306,2,0,2,0,5,2,3,66.9,10
16/17,68390,1,3,4,0,10,8,10,85.21428571428571,28
16/17,69001,0,0,0,0,0,1,0,23.0,1
16/17,69633,6,15,2,0,6,18,11,84.05714285714286,35
16/17,71271,0,0,1,1,5,13,14,90.0,32
16/17,71292,1,6,8,0,13,9,9,73.19354838709677,31
16/17,73396,0,0,0,0,0,2,2,90.0,4
16/17,73482,0,0,4,0,7,3,3,74.0,13
16/17,73484,2,5,1,0,10,5,7,73.36363636363636,22
16/17,73491,3,8,5,0,2,21,12,86.82857142857142,35
16/17,74088,0,0,2,0,7,3,1,90.0,11
16/17,74223,0,0,0,0,0,1,2,47.0,3
16/17,74228,0,0,2,0,8,3,4,74.06666666666666,15
16/17,74590,0,0,0,0,4,3,5,31.666666666666668,12
16/17,74683,2,3,6,0,9,11,13,73.33333333333333,33
16/17,74768,0,2,2,0,6,8,4,23.38888888888889,18
16/17,74869,0,0,7,0,5,14,7,63.30769230769231,26
16/17,75287,0,0,0,0,3,0,0,9.666666666666666,3
16/17,75471,5,4,2,0,10,10,6,79.88461538461539,26
16/17,75890,0,0,0,0,0,0,1,90.0,1
16/17,76277,4,0,4,0,6,18,9,86.24242424242425,33
16/17,76799,0,0,6,0,11,9,4,86.5,24
16/17,77760,1,1,8,1,9,13,8,83.33333333333333,30
16/17,77932,0,2,0,0,11,5,7,59.0,23
16/17,78959,0,0,3,0,8,3,2,80.23076923076923,13
16/17,79642,5,2,1,0,3,22,11,57.55555555555556,36
16/17,80197,9,3,1,1,13,8,13,75.5,34
16/17,80444,8,5,4,0,6,11,9,77.03846153846153,26
16/17,81455,0,0,0,0,2,0,0,27.5,2
16/17,81789,1,0,0,0,6,8,6,50.75,20
16/17,81796,2,1,4,0,13,8,7,66.03571428571429,28
16/17,81801,1,0,0,0,8,3,2,29.615384615384617,13
16/17,81808,4,3,1,0,6,14,6,47.03846153846154,26
16/17,81999,4,2,0,0,8,9,5,49.59090909090909,22
16/17,82281,0,0,0,0,8,2,0,81.1,10
16/17,82442,16,6,2,0,7,20,11,63.81578947368421,38
16/17,84481,0,0,0,0,6,3,4,20.692307692307693,13
16/17,85177,1,0,6,0,10,13,10,90.0,33
16/17,85289,0,0,0,0,0,5,3,57.625,8
16/17,85314,3,3,4,0,7,8,12,65.70370370370371,27
16/17,85475,1,1,3,0,13,10,9,90.0,32
16/17,85935,2,4,7,1,14,8,13,68.94285714285714,35
16/17,86792,3,6,3,0,12,10,5,75.14814814814815,27
16/17,87672,3,2,1,0,10,4,7,68.61904761904762,21
16/17,88755,7,9,2,0,5,12,8,80.12,25
16/17,90466,11,3,6,0,15,11,10,81.02777777777777,36
16/17,90681,0,0,8,0,5,14,4,87.3913043478261,23
16/17,90836,4,1,5,0,16,11,9,88.75,36
16/17,91059,6,3,1,0,17,8,6,62.064516129032256,31
16/17,91251,1,1,1,0,3,9,3,72.06666666666666,15
16/17,91317,2,2,6,0,22,3,7,84.96875,32
16/17,91845,4,1,0,0,5,15,8,39.464285714285715,28
16/17,91970,0,0,0,0,1,0,0,26.0,1
16/17,92141,0,0,0,0,3,0,1,16.0,4
16/17,92469,4,6,5,0,18,10,9,80.45945945945945,37
16/17,92571,2,4,1,0,8,15,14,89.5945945945946,37
16/17,92572,2,1,4,0,13,8,9,89.73333333333333,30
16/17,93176,0,1,3,0,3,10,3,78.25,16
16/17,93905,0,0,1,0,4,3,5,46.333333333333336,12
16/17,95424,1,3,7,0,5,15,13,89.18181818181819,33
16/17,95435,5,3,1,0,9,8,4,63.142857142857146,21
16/17,95810,1,1,1,0,1,5,0,76.33333333333333,6
16/17,95976,0,0,0,0,4,3,0,90.0,7
16/17,96341,18,7,3,0,13,11,13,85.78378378378379,37
16/17,96754,5,2,6,0,12,6,8,73.07692307692308,26
16/17,98240,1,0,6,0,12,3,3,80.11111111111111,18
16/17,99343,3,2,4,0,6,15,6,56.77777777777778,27
16/17,99397,0,0,0,0,3,3,3,90.0,9
16/17,100507,0,1,1,0,5,6,6,45.11764705882353,17
16/17,101118,0,0,1,0,7,3,3,90.0,13
16/17,101213,0,1,2,0,3,12,9,45.0,24
16/17,102427,0,1,4,0,10,4,2,76.875,16
16/17,103427,0,0,8,0,9,17,9,90.0,35
16/17,103565,2,1,3,0,3,4,7,76.92857142857143,14
16/17,104124,8,4,3,0,4,11,11,79.3076923076923,26
16/17,104223,0,0,5,0,5,13,4,70.5,22
16/17,104586,0,0,1,0,4,1,1,48.166666666666664,6
16/17,107427,0,1,0,0,14,9,5,60.0,28
16/17,107617,0,0,0,0,0,1,0,45.0,1
16/17,108354,7,0,6,1,21,2,7,78.43333333333334,30
16/17,108390,0,0,1,2,5,8,10,87.82608695652173,23
16/17,108878,0,0,0,0,1,0,0,36.0,1
16/17,110858,4,0,0,0,7,5,3,62.53333333333333,15
16/17,111073,0,0,0,0,0,0,1,45.0,1
16/17,111508,0,1,8,0,15,11,6,77.28125,32
16/17,111630,5,9,9,0,6,17,11,70.1470588235294,34
16/17,112988,0,2,3,0,7,10,7,82.125,24
16/17,117996,0,0,0,0,3,5,2,52.9,10
16/17,118535,0,0,0,0,1,0,0,4.0,1
16/17,119296,1,0,9,0,8,12,10,83.06666666666666,30
16/17,120610,5,1,3,0,5,11,5,72.66666666666667,21
16/17,120630,0,0,0,0,3,5,5,39.15384615384615,13
16/17,121279,1,0,3,0,4,13,2,26.63157894736842,19
16/17,121280,0,0,0,0,2,2,2,24.833333333333332,6
16/17,121477,4,0,3,0,15,10,13,89.07894736842105,38
16/17,121686,0,0,1,0,0,1,0,27.0,1
16/17,122675,0,0,2,0,1,7,2,81.2,10
16/17,123682,5,0,0,0,8,3,2,59.30769230769231,13
16/17,123742,0,1,0,0,2,0,1,9.333333333333334,3
16/17,124983,0,1,0,0,5,4,5,71.28571428571429,14
16/17,125868,0,1,6,1,16,11,7,88.67647058823529,34
16/17,126014,1,0,8,0,20,3,8,78.03225806451613,31
16/17,126321,2,0,3,1,5,7,8,61.25,20
16/17,126665,0,1,10,0,24,3,8,87.85714285714286,35
16/17,126737,0,0,0,0,4,4,4,13.416666666666666,12
16/17,127987,2,1,3,0,16,2,5,62.608695652173914,23
16/17,128229,3,2,3,0,21,9,6,82.97222222222223,36
16/17,128897,4,0,0,0,14,9,8,56.193548387096776,31
16/17,128899,0,0,0,0,11,13,7,90.0,31
16/17,128912,0,0,1,0,5,3,2,82.3,10
16/17,129078,6,2,0,0,21,7,7,66.77142857142857,35
16/17,129085,0,0,1,0,5,2,5,90.0,12
16/17,129476,2,9,2,0,9,5,12,53.23076923076923,26
16/17,129554,0,2,2,0,5,3,1,24.77777777777778,9
16/17,129627,1,0,0,0,3,4,0,29.857142857142858,7
16/17,130164,0,0,0,0,1,0,1,90.0,2
16/17,130756,2,0,4,0,6,5,3,90.0,14
16/17,131248,3,3,0,0,4,9,6,46.526315789473685,19
16/17,131789,10,8,1,0,8,15,8,63.96774193548387,31
16/17,131978,8,8,4,0,13,11,14,81.21052631578948,38
16/17,131996,2,1,0,0,4,2,4,37.3,10
16/17,132098,25,1,5,0,6,19,13,88.6842105263158,38
16/17,132214,0,0,0,0,1,0,0,3.0,1
16/17,134294,2,0,1,0,2,1,3,56.666666666666664,6
16/17,134424,0,0,0,0,1,0,0,16.0,1
16/17,134425,6,2,1,0,10,13,8,62.064516129032256,31
16/17,135853,6,2,3,0,5,13,8,73.8076923076923,26
16/17,138335,0,0,0,0,3,0,2,81.0,5
16/17,139208,3,0,2,0,10,17,7,90.0,34
16/17,139503,4,2,1,0,5,5,9,53.10526315789474,19
16/17,141660,4,1,4,0,6,13,6,65.4,25
16/17,143424,1,1,0,0,4,14,4,42.0,22
16/17,145922,0,1,1,0,1,3,1,84.2,5
16/17,145988,2,5,5,0,16,10,8,73.29411764705883,34
16/17,147034,0,0,0,0,4,7,6,44.294117647058826,17
16/17,148368,5,1,0,0,5,7,4,41.5,16
16/17,149498,1,0,4,1,4,10,7,83.85714285714286,21
16/17,156934,0,0,1,0,1,2,2,59.8,5
16/17,157506,1,3,4,0,1,14,9,57.583333333333336,24
16/17,157509,1,0,0,0,8,7,8,83.3913043478261,23
16/17,159471,0,0,0,0,1,0,0,12.0,1
16/17,160438,0,1,3,0,1,5,5,72.18181818181819,11
16/17,164771,0,5,4,0,16,3,6,72.96,25
16/17,167268,0,0,0,0,2,4,2,38.75,8
16/17,167850,2,1,2,0,8,14,7,50.86206896551724,29
16/17,170321,1,0,3,0,9,8,6,82.43478260869566,23
16/17,170322,0,0,0,0,1,0,0,10.0,1
16/17,170929,0,1,1,0,4,1,2,79.28571428571429,7
16/17,171260,0,0,0,0,0,2,0,10.0,2
16/17,171424,17,10,1,0,3,22,12,82.56756756756756,37
16/17,175722,3,2,10,0,6,19,12,88.32432432432432,37
16/17,175745,0,0,3,0,2,1,1,71.25,4
16/17,177476,1,0,4,1,11,10,3,78.125,24
16/17,177847,1,0,1,0,2,2,1,28.8,5
16/17,179451,0,0,0,0,1,0,0,53.0,1
16/17,181579,2,4,5,0,10,16,7,46.515151515151516,33
16/17,182877,11,4,2,0,9,14,8,84.90322580645162,31
16/17,183288,0,1,1,0,1,3,1,90.0,5
16/17,183318,2,0,1,1,10,3,5,63.833333333333336,18
16/17,183321,0,0,0,0,1,1,1,48.0,3
16/17,183334,0,0,0,0,9,2,2,27.307692307692307,13
16/17,184398,0,1,0,0,0,3,1,89.0,4
16/17,184892,0,0,1,0,9,2,2,32.30769230769231,13
16/17,186590,0,0,3,0,12,8,13,84.21212121212122,33
16/17,188862,0,0,1,0,1,2,1,78.75,4
16/17,189070,1,2,0,0,10,6,6,35.54545454545455,22
16/17,191217,1,5,3,0,6,20,10,90.0,36
16/17,192765,0,2,3,0,4,7,6,75.76470588235294,17
16/17,195488,0,0,0,0,2,0,0,90.0,2
16/17,195652,1,2,0,0,8,11,8,43.48148148148148,27
16/17,196522,3,0,3,0,7,5,4,48.0625,16
16/17,197838,24,8,7,0,3,22,11,87.19444444444444,36
16/17,198495,0,0,0,0,1,1,1,12.666666666666666,3
16/17,200512,11,7,6,1,11,17,9,70.45945945945945,37
16/17,200777,0,0,0,0,2,0,1,22.333333333333332,3
16/17,200782,0,0,1,0,1,4,2,80.57142857142857,7
16/17,202886,1,1,0,0,3,4,6,31.307692307692307,13
16/17,203026,0,0,0,0,1,1,0,90.0,2
16/17,203348,0,0,5,0,15,8,10,88.60606060606061,33
16/17,203394,0,0,2,0,2,2,0,20.0,4
16/17,203460,1,0,1,0,16,0,0,52.0,16
16/17,204103,0,2,1,0,9,0,1,18.6,10
16/17,207917,1,4,3,0,8,13,11,79.59375,32
16/17,207929,10,9,7,0,4,19,10,75.15151515151516,33
16/17,208244,0,1,2,0,4,5,6,81.46666666666667,15
16/17,209781,0,0,0,0,3,2,0,28.4,5
16/17,214056,0,0,0,0,0,4,1,20.4,5
16/17,214104,0,0,0,0,1,0,0,8.0,1
16/17,215118,0,0,2,0,2,8,2,26.25,12
16/17,218140,0,0,0,0,0,0,1,38.0,1
16/17,220755,0,0,1,0,2,2,0,74.75,4
16/17,224884,0,1,1,0,6,6,3,67.73333333333333,15
16/17,225083,1,4,3,0,3,23,11,81.62162162162163,37
16/17,225452,0,0,0,0,1,0,0,4.0,1
16/17,226973,0,0,0,0,1,0,0,10.0,1
16/17,229695,0,1,0,0,1,0,0,13.0,1
16/17,236510,0,3,0,0,2,3,3,49.5,8
16/17,236953,0,0,3,0,1,1,2,71.5,4
16/17,241119,0,1,0,0,1,3,4,23.0,8
16/17,241229,0,2,2,0,7,1,2,83.6,10
16/17,242273,0,0,0,0,1,0,0,45.0,1
16/17,242606,0,0,0,0,0,1,0,1.0,1
16/17,242631,2,2,0,0,2,6,5,48.61538461538461,13
16/17,243589,0,0,0,0,2,4,2,9.75,8
16/17,244125,0,0,0,0,0,0,1,18.0,1
16/17,244130,0,0,0,0,1,0,0,45.0,1
16/17,245537,0,0,1,0,1,1,3,33.4,5
16/17,245893,0,0,1,0,1,1,0,67.5,2
16/17,246968,6,2,4,0,17,8,9,60.205882352941174,34
16/17,248045,3,1,0,0,10,7,6,39.43478260869565,23
16/17,250431,0,0,0,0,0,1,0,6.0,1
16/17,250478,0,2,1,0,4,6,4,76.28571428571429,14
16/17,251058,0,0,0,0,0,1,0,1.0,1
16/17,251289,0,0,0,0,4,0,0,38.0,4
16/17,251664,0,0,0,0,0,0,2,5.0,2
16/17,251845,0,0,0,0,0,0,1,9.0,1
16/17,253677,0,0,0,0,0,0,1,12.0,1
16/17,255916,0,1,2,0,8,6,9,78.78260869565217,23
16/17,256178,0,1,3,0,2,2,1,87.6,5
16/17,257968,0,0,0,0,0,0,1,90.0,1
16/17,258188,1,1,1,0,7,2,1,37.7,10
16/17,258879,0,1,0,0,3,5,2,69.2,10
16/17,258883,0,0,0,0,0,1,0,61.0,1
16/17,258916,0,0,0,0,0,2,0,36.0,2
16/17,258923,5,2,0,0,3,7,1,78.27272727272727,11
16/17,258924,0,0,0,0,0,0,1,14.0,1
16/17,261357,0,0,0,0,1,1,1,37.333333333333336,3
16/17,261738,0,0,0,0,0,0,1,19.0,1
16/17,262545,0,0,0,0,0,2,1,54.333333333333336,3
16/17,265132,0,1,0,0,3,0,1,78.75,4
16/17,265471,0,0,0,0,0,0,1,90.0,1
16/17,277118,0,0,0,0,0,1,0,10.0,1
16/17,281404,1,0,0,0,5,4,5,39.285714285714285,14
16/17,292417,0,1,0,0,1,7,4,14.75,12
16/17,295330,8,2,1,0,7,12,7,28.96153846153846,26
16/17,296986,0,0,1,0,0,0,1,17.0,1
16/17,303254,0,0,0,0,0,0,1,30.0,1
16/17,308632,0,0,0,0,0,0,1,36.0,1
16/17,309841,0,0,0,0,2,0,0,28.5,2
16/17,314210,0,0,0,0,0,1,1,48.5,2
16/17,314266,0,1,0,0,2,0,3,54.2,5
16/17,314295,0,0,0,0,1,5,1,30.0,7
16/17,314959,0,0,0,0,2,0,0,2.5,2
16/17,315131,0,1,1,0,2,6,0,31.75,8
16/17,316551,0,0,0,0,0,1,0,16.0,1
16/17,320213,0,0,0,0,0,0,1,52.0,1
16/17,331726,0,0,0,0,0,0,2,26.5,2
16/17,387331,0,0,0,0,0,0,1,4.0,1
17/18,2857,0,0,0,0,10,8,4,90.0,22
17/18,2998,2,2,9,0,14,12,7,88.75757575757575,33
17/18,3146,0,0,1,0,4,0,1,90.0,5
17/18,3160,1,0,1,0,0,8,1,54.666666666666664,9
17/18,3291,2,1,10,0,10,15,8,64.03030303030303,33
17/18,3292,1,0,4,0,7,3,4,78.85714285714286,14
17/18,3306,4,2,1,0,9,7,7,56.34782608695652,23
17/18,3332,5,5,8,0,4,9,12,61.6,25
17/18,3333,7,3,5,0,6,20,10,87.75,36
17/18,3455,17,5,7,0,3,15,10,87.03571428571429,28
17/18,3540,0,1,5,0,19,4,5,77.14285714285714,28
17/18,3547,2,3,0,0,17,12,9,85.13157894736842,38
17/18,3630,0,0,0,0,3,0,0,90.0,3
17/18,3875,15,2,1,0,25,6,6,89.8108108108108,37
17/18,3878,0,0,2,0,2,11,10,69.52173913043478,23
17/18,3881,0,0,1,0,9,7,7,85.0,23
17/18,4055,1,2,7,0,11,8,2,84.28571428571429,21
17/18,4063,1,3,1,0,16,5,9,73.73333333333333,30
17/18,4072,7,3,3,0,12,9,6,49.44444444444444,27
17/18,4233,0,0,1,0,1,1,0,90.0,2
17/18,4241,0,0,0,0,1,1,0,61.5,2
17/18,4311,0,0,2,0,8,5,6,88.63157894736842,19
17/18,4321,0,0,7,0,11,3,1,53.86666666666667,15
17/18,5658,0,0,2,0,8,22,5,88.51428571428572,35
17/18,6636,2,4,10,0,16,12,8,86.19444444444444,36
17/18,6710,0,0,0,0,0,1,0,37.0,1
17/18,7449,1,0,2,0,3,15,7,85.0,25
17/18,7589,0,0,1,0,15,3,10,90.0,28
17/18,8552,0,0,0,0,2,3,1,12.0,6
17/18,8806,5,12,8,0,5,21,3,45.793103448275865,29
17/18,9500,0,0,0,0,12,1,3,90.0,16
17/18,9508,1,2,0,0,5,2,2,30.88888888888889,9
17/18,9594,3,0,5,0,1,6,4,74.81818181818181,11
17/18,9988,3,0,4,0,13,4,5,78.22727272727273,22
17/18,10003,1,1,3,0,14,7,6,90.0,27
17/18,11111,0,1,0,0,4,12,7,66.91304347826087,23
17/18,12124,0,1,5,0,10,9,11,75.93333333333334,30
17/18,12282,1,2,2,0,3,11,9,79.52173913043478,23
17/18,12691,2,0,3,0,8,7,7,75.18181818181819,22
17/18,13091,5,0,4,0,4,16,5,77.92,25
17/18,13460,0,0,1,0,10,10,8,90.0,28
17/18,13465,1,1,5,1,18,7,6,65.29032258064517,31
17/18,13507,2,4,4,0,8,16,8,88.15625,32
17/18,13520,3,1,6,0,8,12,7,83.37037037037037,27
17/18,13572,0,0,2,0,17,12,9,90.0,38
17/18,13573,0,1,4,1,14,12,8,86.47058823529412,34
17/18,13796,1,0,1,0,9,1,3,54.38461538461539,13
17/18,14066,3,1,1,0,18,7,2,71.4074074074074,27
17/18,14081,0,0,0,1,1,2,1,12.75,4
17/18,14086,0,1,2,0,1,6,5,63.166666666666664,12
17/18,14221,0,1,0,0,4,4,3,46.27272727272727,11
17/18,15220,0,0,2,0,15,11,9,90.0,35
17/18,15760,0,0,0,0,5,4,3,31.416666666666668,12
17/18,15773,0,0,6,0,6,4,5,78.06666666666666,15
17/18,15799,2,2,2,0,1,6,1,77.375,8
17/18,15956,0,2,2,0,5,13,6,44.041666666666664,24
17/18,16911,0,0,1,0,13,10,7,88.9,30
17/18,16947,0,0,0,0,1,0,0,90.0,1
17/18,17396,0,0,0,0,4,5,1,26.9,10
17/18,17965,0,0,0,0,4,24,6,88.38235294117646,34
17/18,18227,0,2,4,0,17,5,4,82.1923076923077,26
17/18,18644,9,4,5,0,18,5,13,79.97222222222223,36
17/18,18935,0,0,0,0,0,1,0,15.0,1
17/18,19059,0,0,1,0,20,11,7,87.86842105263158,38
17/18,19368,1,2,5,0,4,20,6,68.83333333333333,30
17/18,19948,0,0,0,0,1,11,5,85.3529411764706,17
17/18,20007,1,1,2,0,4,12,4,52.95,20
17/18,21327,0,0,0,0,5,3,1,83.66666666666667,9
17/18,21905,0,0,7,0,12,9,6,75.4074074074074,27
17/18,22614,7,5,2,0,19,8,8,72.85714285714286,35
17/18,23951,0,0,0,0,4,3,2,90.0,9
17/18,24634,0,0,1,0,1,0,0,87.0,1
17/18,25248,0,0,3,0,5,2,0,84.42857142857143,7
17/18,25366,0,0,0,0,3,2,0,20.6,5
17/18,26267,2,1,4,2,4,20,8,86.09375,32
17/18,26276,0,0,0,0,0,2,3,83.0,5
17/18,26399,20,4,4,1,5,17,9,77.61290322580645,31
17/18,26456,0,1,0,0,1,1,1,68.66666666666667,3
17/18,26669,0,0,3,0,2,13,5,70.4,20
17/18,26764,0,1,2,0,2,13,2,79.11764705882354,17
17/18,27114,2,0,2,0,10,7,6,83.26086956521739,23
17/18,27306,0,0,0,0,0,1,0,16.0,1
17/18,27511,6,0,5,0,5,29,3,89.13513513513513,37
17/18,27614,5,2,3,0,13,11,7,55.935483870967744,31
17/18,28140,0,0,3,0,3,4,4,11.363636363636363,11
17/18,28260,0,0,3,0,2,0,1,85.33333333333333,3
17/18,28336,0,0,0,0,1,0,0,90.0,1
17/18,28973,0,3,3,0,13,9,10,82.625,32
17/18,28990,1,4,7,0,9,8,7,62.291666666666664,24
17/18,29434,4,3,7,0,18,9,5,66.65625,32
17/18,29692,0,0,1,0,21,11,5,90.0,37
17/18,29975,0,2,3,0,10,5,7,81.9090909090909,22
17/18,30456,0,0,3,0,3,0,1,64.0,4
17/18,30690,0,0,0,0,0,1,1,90.0,2
17/18,31642,0,1,1,0,9,5,5,85.6842105263158,19
17/18,31720,0,1,4,1,14,4,3,70.04761904761905,21
17/18,31835,3,0,10,0,12,11,7,79.93333333333334,30
17/18,32522,0,0,5,0,12,4,10,84.46153846153847,26
17/18,33507,0,0,0,0,1,1,0,5.5,2
17/18,33544,1,3,5,0,3,13,12,88.67857142857143,28
17/18,33639,4,7,2,0,10,16,9,59.42857142857143,35
17/18,33713,10,2,1,0,9,14,5,68.71428571428571,28
17/18,33781,0,0,0,0,6,1,2,90.0,9
17/18,33829,0,0,4,0,14,9,10,88.93939393939394,33
17/18,33866,1,3,1,0,11,9,1,51.333333333333336,21
17/18,33873,0,0,0,0,1,1,0,90.0,2
17/18,33963,0,0,0,0,1,1,2,10.0,4
17/18,34130,0,0,1,0,17,11,7,90.0,35
17/18,34409,1,0,1,0,11,5,2,64.5,18
17/18,34691,1,1,5,0,20,10,7,87.35135135135135,37
17/18,35249,4,0,5,0,11,6,2,50.26315789473684,19
17/18,35413,0,1,0,0,2,0,1,19.0,3
17/18,35518,4,8,6,0,6,21,7,81.41176470588235,34
17/18,35564,15,1,2,0,18,12,3,74.36363636363636,33
17/18,35664,8,11,2,0,6,22,5,86.27272727272727,33
17/18,36139,3,6,4,0,14,10,9,73.51515151515152,33
17/18,36814,3,4,5,0,15,10,6,79.93548387096774,31
17/18,36827,0,0,2,0,2,10,1,44.92307692307692,13
17/18,36861,0,2,8,0,16,10,4,66.9,30
17/18,36866,1,0,8,0,19,5,3,84.11111111111111,27
17/18,36939,2,3,1,0,8,7,6,63.42857142857143,21
17/18,37011,0,1,0,0,5,2,1,26.375,8
17/18,37171,0,1,1,0,2,4,3,23.666666666666668,9
17/18,37304,3,2,2,0,13,11,8,39.03125,32
17/18,37363,0,0,4,0,7,0,1,80.0,8
17/18,37442,0,2,12,0,15,12,8,85.42857142857143,35
17/18,37526,2,3,10,0,14,10,6,86.33333333333333,30
17/18,37647,2,7,2,0,9,5,4,84.16666666666667,18
17/18,37838,2,1,6,0,4,16,9,88.06896551724138,29
17/18,37920,0,5,1,0,8,5,2,76.46666666666667,15
17/18,37941,1,1,1,0,10,6,5,38.76190476190476,21
17/18,37981,1,2,12,0,17,10,6,84.0,33
17/18,38073,2,0,2,0,6,7,2,83.53333333333333,15
17/18,38145,0,0,0,0,5,2,0,80.14285714285714,7
17/18,38497,0,0,0,0,1,0,1,34.0,2
17/18,39471,0,0,0,0,5,2,3,90.0,10
17/18,39532,3,1,2,0,12,5,1,67.55555555555556,18
17/18,39679,1,0,9,1,3,14,11,57.107142857142854,28
17/18,39908,1,0,3,0,9,1,6,32.8125,16
17/18,40043,0,0,3,0,8,6,2,73.5625,16
17/18,40423,0,0,0,0,5,12,5,89.5,22
17/18,40433,24,11,6,0,9,23,6,84.84210526315789,38
17/18,40567,6,1,5,0,15,12,9,87.30555555555556,36
17/18,40611,2,5,3,0,13,9,6,89.57142857142857,28
17/18,40613,0,0,7,0,18,9,3,74.43333333333334,30
17/18,41112,2,4,14,0,17,9,7,88.18181818181819,33
17/18,41384,6,5,9,1,14,10,8,85.15625,32
17/18,41414,0,3,4,0,4,16,4,46.041666666666664,24
17/18,41416,5,3,5,0,16,9,4,69.27586206896552,29
17/18,42234,0,1,2,0,7,5,4,59.75,16
17/18,42411,1,0,0,0,9,1,2,12.833333333333334,12
17/18,42412,2,1,8,0,14,9,8,85.09677419354838,31
17/18,42413,0,0,4,0,9,1,2,53.416666666666664,12
17/18,42710,1,0,1,0,3,22,5,86.76666666666667,30
17/18,43003,0,2,5,0,9,21,6,87.58333333333333,36
17/18,43250,0,0,5,0,3,24,6,87.78787878787878,33
17/18,43530,8,7,3,0,5,18,8,75.74193548387096,31
17/18,43763,0,1,4,0,15,11,10,87.52777777777777,36
17/18,44068,6,3,3,0,4,12,9,65.12,25
17/18,44327,2,2,2,0,8,5,3,83.0625,16
17/18,44624,0,2,0,0,8,1,3,63.583333333333336,12
17/18,44675,3,0,1,0,6,0,3,52.77777777777778,9
17/18,44779,20,8,10,0,5,27,3,88.28571428571429,35
17/18,44792,0,1,3,0,1,10,0,63.90909090909091,11
17/18,44983,2,0,6,0,9,11,7,50.25925925925926,27
17/18,45121,0,0,0,0,5,0,0,26.2,5
17/18,45330,0,0,9,0,13,11,9,73.39393939393939,33
17/18,45333,1,1,2,0,3,5,4,51.083333333333336,12
17/18,45403,6,3,1,0,12,6,7,57.68,25
17/18,45494,0,0,1,0,17,9,3,90.0,29
17/18,45623,2,1,3,0,19,10,7,79.02777777777777,36
17/18,45861,1,2,6,0,15,9,11,90.0,35
17/18,46001,0,3,3,0,2,19,4,36.12,25
17/18,46156,1,1,6,0,4,19,6,87.34482758620689,29
17/18,46741,1,0,6,0,5,26,2,89.57575757575758,33
17/18,46791,0,0,0,0,5,2,0,19.428571428571427,7
17/18,47082,3,2,1,0,3,12,5,38.45,20
17/18,47659,0,0,0,0,1,0,1,40.5,2
17/18,47713,0,0,0,0,2,5,1,85.875,8
17/18,47995,0,5,9,0,19,12,5,86.0,36
17/18,48002,0,0,2,0,8,8,4,87.75,20
17/18,48066,7,1,3,0,10,6,2,73.0,18
17/18,48078,10,3,0,0,19,11,7,55.54054054054054,37
17/18,48950,0,0,0,0,4,1,1,34.666666666666664,6
17/18,49499,6,9,2,0,5,22,9,82.72222222222223,36
17/18,49655,0,0,0,0,1,0,0,12.0,1
